SEASON_YEAR,GAME_ID,GAME_DATE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,POSITION,HOME_AWAY,GOALS,ASSISTS,POINTS,PLUS_MINUS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,FACEOFF_WIN_PCTG,TOI,BLOCK_SHOTS,SHIFTS,TAKEAWAY,GIVEAWAY,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT
2021-2022,2021020475,2021-12-19,8480027,J. Robertson,DAL,L,HOME,1,0,1,0,0,1,0,7,0.0,20:02,1,23,0,0,,,,,,,
2021-2022,2021020475,2021-12-19,8476902,E. Lindell,DAL,D,HOME,0,0,0,0,0,0,0,1,0.0,20:53,1,23,0,0,,,,,,,
2021-2022,2021020475,2021-12-19,8478449,R. Hintz,DAL,C,HOME,0,3,3,0,0,1,0,2,0.625,20:59,1,25,1,2,,,,,,,
2021-2022,2021020475,2021-12-19,8470600,R. Suter,DAL,D,HOME,0,0,0,1,0,0,0,3,0.0,22:05,1,22,0,0,,,,,,,
2021-2022,2021020475,2021-12-19,8470794,J. Pavelski,DAL,C,HOME,2,2,4,0,0,1,2,6,0.5,22:55,1,28,0,0,,,,,,,
2021-2022,2021020475,2021-12-19,8480036,M. Heiskanen,DAL,D,HOME,0,0,0,0,2,0,0,4,0.0,25:16,2,27,0,1,,,,,,,
2021-2022,2021020475,2021-12-19,8475906,J. Klingberg,DAL,D,HOME,1,1,2,0,0,0,1,4,0.0,27:45,1,24,0,1,,,,,,,
2021-2022,2021020475,2021-12-19,8479979,J. Oettinger,DAL,G,HOME,0,0,0,0,0,0,0,0,0.0,61:06,0,0,0,0,2.0,1.0,0.0,20.0,23.0,3.0,0.869565
2021-2022,2021020472,2021-12-19,8475717,C. Pickard,DET,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020472,2021-12-19,8477851,J. Oesterle,DET,D,HOME,0,0,0,0,0,0,0,3,0.0,10:25,1,14,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8477003,R. Barber,DET,R,HOME,0,0,0,1,0,0,0,2,0.0,11:23,1,13,0,2,,,,,,,
2021-2022,2021020472,2021-12-19,8479304,K. Criscuolo,DET,C,HOME,0,1,1,1,0,0,0,1,0.142857,11:27,0,13,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8480813,J. Veleno,DET,C,HOME,0,0,0,1,0,2,0,2,0.375,12:03,2,15,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8476480,V. Namestnikov,DET,C,HOME,0,1,1,-1,0,0,0,4,0.0,13:25,0,17,0,3,,,,,,,
2021-2022,2021020472,2021-12-19,8481433,T. Hirose,DET,L,HOME,0,0,0,0,2,2,0,0,1.0,13:36,0,16,0,1,,,,,,,
2021-2022,2021020472,2021-12-19,8474040,S. Gagner,DET,C,HOME,0,0,0,-1,0,0,0,1,0.833333,13:39,1,19,1,1,,,,,,,
2021-2022,2021020472,2021-12-19,8480184,G. Lindstrom,DET,D,HOME,0,0,0,2,0,0,0,1,0.0,17:06,0,23,1,0,,,,,,,
2021-2022,2021020472,2021-12-19,8477454,A. Erne,DET,L,HOME,0,0,0,-1,0,1,0,2,0.0,17:17,0,17,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8480459,P. Suter,DET,C,HOME,0,1,1,-1,0,1,0,4,0.8,17:35,1,20,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8471686,M. Staal,DET,D,HOME,0,0,0,3,0,1,0,1,0.0,17:54,3,22,0,2,,,,,,,
2021-2022,2021020472,2021-12-19,8479425,F. Hronek,DET,D,HOME,0,1,1,0,2,1,0,3,0.0,18:27,0,23,1,2,,,,,,,
2021-2022,2021020472,2021-12-19,8482078,L. Raymond,DET,L,HOME,0,1,1,2,0,0,0,0,0.0,18:57,0,18,1,1,,,,,,,
2021-2022,2021020472,2021-12-19,8477215,D. DeKeyser,DET,D,HOME,0,0,0,2,0,0,0,1,0.0,19:06,2,25,0,1,,,,,,,
2021-2022,2021020472,2021-12-19,8475181,N. Leddy,DET,D,HOME,0,0,0,-2,0,0,0,0,0.0,19:44,1,24,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8477479,T. Bertuzzi,DET,L,HOME,2,0,2,3,2,0,0,2,0.0,20:32,0,19,1,3,,,,,,,
2021-2022,2021020472,2021-12-19,8477946,D. Larkin,DET,C,HOME,3,1,4,4,0,2,0,3,0.5,20:51,2,19,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8481542,M. Seider,DET,D,HOME,0,1,1,2,0,0,0,0,0.0,24:31,2,27,0,1,,,,,,,
2021-2022,2021020472,2021-12-19,8471306,T. Greiss,DET,G,HOME,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,1.0,0.0,0.0,31.0,33.0,2.0,0.939394
2021-2022,2021020480,2021-12-19,8475156,M. Koskinen,EDM,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020480,2021-12-19,8476495,S. Griffith,EDM,C,AWAY,0,0,0,1,0,1,0,0,0.0,05:37,0,9,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8478442,C. Marody,EDM,C,AWAY,0,1,1,0,0,0,0,1,0.0,06:04,0,9,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8478021,W. Lagesson,EDM,D,AWAY,0,0,0,-2,0,4,0,1,0.0,14:49,0,20,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8474098,C. Sceviour,EDM,C,AWAY,1,0,1,1,5,2,0,5,1.0,15:02,0,22,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8479347,T. Benson,EDM,L,AWAY,0,0,0,0,0,2,0,1,0.0,15:10,0,22,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8476886,S. Koekkoek,EDM,D,AWAY,0,0,0,3,0,1,0,2,0.0,16:02,2,23,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8475178,Z. Kassian,EDM,R,AWAY,0,1,1,2,0,4,0,0,0.0,16:07,0,23,0,2,,,,,,,
2021-2022,2021020480,2021-12-19,8478585,D. Ryan,EDM,C,AWAY,0,0,0,0,0,1,0,2,0.692308,16:12,0,25,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477943,B. Perlini,EDM,L,AWAY,0,0,0,-2,0,4,0,2,0.0,17:05,0,20,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8480803,E. Bouchard,EDM,D,AWAY,1,1,2,3,0,1,0,2,0.0,17:54,0,24,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477998,W. Foegele,EDM,L,AWAY,2,0,2,1,0,0,1,5,0.5,19:45,0,24,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8479977,K. Yamamoto,EDM,R,AWAY,0,1,1,-2,2,1,0,2,0.0,20:15,0,22,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8476879,C. Ceci,EDM,D,AWAY,0,1,1,-1,0,1,0,2,0.0,20:26,1,24,0,1,,,,,,,
2021-2022,2021020480,2021-12-19,8475197,T. Barrie,EDM,D,AWAY,0,0,0,-1,2,1,0,5,0.0,22:03,0,27,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8478402,C. McDavid,EDM,C,AWAY,1,1,2,2,0,1,0,4,0.625,23:12,0,28,2,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477934,L. Draisaitl,EDM,C,AWAY,0,3,3,0,0,0,0,1,0.538462,24:08,0,26,0,1,,,,,,,
2021-2022,2021020480,2021-12-19,8477498,D. Nurse,EDM,D,AWAY,0,0,0,0,0,5,0,6,0.0,26:09,2,28,0,1,,,,,,,
2021-2022,2021020480,2021-12-19,8479973,S. Skinner,EDM,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,3.0,0.0,0.0,14.0,17.0,3.0,0.823529
2021-2022,2021020474,2021-12-19,8480857,J. Ingham,LAK,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020474,2021-12-19,8479336,C. Grundstrom,LAK,R,AWAY,0,0,0,-1,0,3,0,2,0.0,12:02,0,14,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8480845,R. Kupari,LAK,C,AWAY,0,0,0,-1,0,0,0,0,0.555556,12:46,0,16,1,2,,,,,,,
2021-2022,2021020474,2021-12-19,8476479,P. Danault,LAK,C,AWAY,0,0,0,-1,2,1,0,1,0.333333,13:05,1,20,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8479675,T. Moore,LAK,L,AWAY,0,0,0,-2,0,1,0,1,0.0,13:20,0,16,1,1,,,,,,,
2021-2022,2021020474,2021-12-19,8478042,V. Arvidsson,LAK,L,AWAY,0,0,0,-2,2,3,0,3,0.0,13:29,1,17,1,0,,,,,,,
2021-2022,2021020474,2021-12-19,8481560,A. Kaliyev,LAK,R,AWAY,0,0,0,1,0,1,0,5,0.0,14:02,0,18,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8470606,D. Brown,LAK,R,AWAY,0,0,0,0,0,1,0,1,0.0,14:39,0,20,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8479998,M. Anderson,LAK,D,AWAY,0,0,0,-1,0,2,0,1,0.0,15:37,2,21,1,0,,,,,,,
2021-2022,2021020474,2021-12-19,8480113,A. Iafallo,LAK,L,AWAY,0,0,0,-1,0,0,0,1,0.0,15:53,0,18,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8478846,C. Wolanin,LAK,D,AWAY,0,0,0,-1,0,0,0,1,0.0,15:58,1,20,1,0,,,,,,,
2021-2022,2021020474,2021-12-19,8477960,A. Kempe,LAK,R,AWAY,0,0,0,0,0,0,0,6,0.0,16:27,0,21,1,3,,,,,,,
2021-2022,2021020474,2021-12-19,8477962,B. Lemieux,LAK,L,AWAY,0,0,0,1,0,7,0,1,0.25,16:29,0,18,0,1,,,,,,,
2021-2022,2021020474,2021-12-19,8481481,B. Lizotte,LAK,C,AWAY,1,0,1,0,2,1,0,2,0.357143,16:45,0,20,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8481600,T. Bjornfot,LAK,D,AWAY,0,1,1,0,0,1,0,1,0.0,18:23,0,25,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8471685,A. Kopitar,LAK,C,AWAY,0,0,0,0,0,1,0,0,0.5,19:06,0,21,2,0,,,,,,,
2021-2022,2021020474,2021-12-19,8476874,O. Määttä,LAK,D,AWAY,0,0,0,-1,0,0,0,0,0.0,20:47,5,25,1,0,,,,,,,
2021-2022,2021020474,2021-12-19,8478911,M. Roy,LAK,D,AWAY,0,0,0,-1,0,1,0,4,0.0,21:36,1,26,0,0,,,,,,,
2021-2022,2021020474,2021-12-19,8480434,S. Durzi,LAK,D,AWAY,0,0,0,0,2,0,0,3,0.0,22:10,0,25,1,1,,,,,,,
2021-2022,2021020474,2021-12-19,8471734,J. Quick,LAK,G,AWAY,0,0,0,0,0,0,0,0,0.0,59:56,0,0,0,0,3.0,2.0,0.0,28.0,33.0,5.0,0.848485
2021-2022,2021020472,2021-12-19,8476903,J. Gillies,NJD,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020472,2021-12-19,8477419,M. Geertsen,NJD,L,AWAY,0,0,0,0,0,3,0,2,0.0,10:56,1,17,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8479511,J. Kuokkanen,NJD,C,AWAY,0,0,0,-2,0,0,0,0,0.0,11:59,0,15,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8481068,Y. Sharangovich,NJD,C,AWAY,0,0,0,-1,0,0,0,0,0.666667,12:22,0,15,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8480860,K. Bahl,NJD,D,AWAY,0,0,0,0,2,1,0,1,0.0,13:27,2,20,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8479414,N. Bastian,NJD,R,AWAY,0,0,0,0,0,7,0,2,0.0,14:48,0,20,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8477341,A. Johnsson,NJD,L,AWAY,0,0,0,-1,0,0,0,1,0.0,15:29,0,20,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8479415,M. McLeod,NJD,C,AWAY,1,0,1,1,4,5,0,4,0.538462,15:35,0,22,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8480226,M. Studenic,NJD,R,AWAY,0,0,0,0,0,0,0,1,0.0,15:49,0,22,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8475193,T. Tatar,NJD,L,AWAY,0,0,0,-1,0,0,0,1,0.0,16:17,2,18,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8476918,J. Vesey,NJD,L,AWAY,0,1,1,-1,0,0,0,2,0.5,16:48,2,22,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8482110,D. Mercer,NJD,C,AWAY,1,0,1,0,0,0,0,4,0.368421,17:13,0,22,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8478401,P. Zacha,NJD,C,AWAY,0,0,0,-1,0,3,0,3,0.6,17:15,0,20,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8480883,T. Smith,NJD,D,AWAY,0,0,0,-3,0,0,0,1,0.0,18:52,1,24,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8476462,D. Hamilton,NJD,D,AWAY,0,0,0,-4,2,0,0,4,0.0,20:36,1,24,0,1,,,,,,,
2021-2022,2021020472,2021-12-19,8481559,J. Hughes,NJD,C,AWAY,0,0,0,-4,0,0,0,4,0.0,20:45,1,24,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8478399,J. Siegenthaler,NJD,D,AWAY,0,1,1,1,0,1,0,0,0.0,26:48,3,26,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8476923,D. Severson,NJD,D,AWAY,0,1,1,0,0,1,0,3,0.0,29:01,1,26,0,0,,,,,,,
2021-2022,2021020472,2021-12-19,8481033,A. Schmid,NJD,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,5.0,0.0,0.0,25.0,30.0,5.0,0.833333
2021-2022,2021020483,2021-12-19,8473575,S. Varlamov,NYI,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020483,2021-12-19,8479356,K. Bellows,NYI,L,HOME,1,0,1,1,5,2,0,2,0.0,07:40,0,10,0,2,,,,,,,
2021-2022,2021020483,2021-12-19,8470610,Z. Parise,NYI,L,HOME,0,1,1,0,0,0,0,1,0.0,12:33,0,15,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8478512,A. Czarnik,NYI,C,HOME,0,0,0,0,0,1,0,3,0.0,13:49,0,16,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8480222,S. Aho,NYI,D,HOME,0,0,0,1,0,2,0,0,0.0,14:57,1,25,1,0,,,,,,,
2021-2022,2021020483,2021-12-19,8473504,C. Clutterbuck,NYI,R,HOME,0,0,0,0,0,3,0,1,0.0,15:02,0,21,2,0,,,,,,,
2021-2022,2021020483,2021-12-19,8480789,O. Wahlstrom,NYI,R,HOME,0,2,2,0,0,1,0,3,0.0,15:05,1,19,0,1,,,,,,,
2021-2022,2021020483,2021-12-19,8477527,R. Johnston,NYI,L,HOME,0,0,0,0,0,4,0,0,0.0,15:35,0,20,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8475231,C. Cizikas,NYI,C,HOME,0,0,0,0,0,3,0,1,0.75,15:37,0,20,1,1,,,,,,,
2021-2022,2021020483,2021-12-19,8475314,A. Lee,NYI,L,HOME,0,1,1,-1,0,0,0,2,0.666667,16:36,0,20,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8472382,A. Greene,NYI,D,HOME,0,0,0,2,0,0,0,2,0.0,16:47,0,23,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8476419,J. Pageau,NYI,C,HOME,1,0,1,0,0,2,0,4,0.5625,18:05,2,23,1,0,,,,,,,
2021-2022,2021020483,2021-12-19,8465009,Z. Chara,NYI,D,HOME,0,0,0,1,2,1,0,3,0.0,18:06,2,24,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8475754,B. Nelson,NYI,C,HOME,1,0,1,0,0,0,1,2,0.473684,20:57,0,26,1,0,,,,,,,
2021-2022,2021020483,2021-12-19,8478463,A. Beauvillier,NYI,L,HOME,0,0,0,0,0,1,0,2,0.0,21:07,1,28,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8476429,S. Mayfield,NYI,D,HOME,0,0,0,-2,0,2,0,0,0.0,21:33,0,26,0,3,,,,,,,
2021-2022,2021020483,2021-12-19,8474573,J. Bailey,NYI,R,HOME,0,0,0,0,0,1,0,2,0.0,21:57,0,25,0,0,,,,,,,
2021-2022,2021020483,2021-12-19,8480865,N. Dobson,NYI,D,HOME,0,1,1,0,0,1,0,1,0.0,23:49,1,27,1,1,,,,,,,
2021-2022,2021020483,2021-12-19,8476917,A. Pelech,NYI,D,HOME,0,0,0,-2,0,2,0,3,0.0,24:33,3,27,0,2,,,,,,,
2021-2022,2021020483,2021-12-19,8478009,I. Sorokin,NYI,G,HOME,0,0,0,0,0,0,0,0,0.0,65:00,0,0,0,0,2.0,1.0,0.0,31.0,34.0,3.0,0.911765
2021-2022,2021020473,2021-12-19,8479406,F. Gustavsson,OTT,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020473,2021-12-19,8477471,D. Heatherington,OTT,D,AWAY,0,0,0,1,5,5,0,1,0.0,05:48,0,10,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8477482,Z. Sanford,OTT,L,AWAY,0,1,1,1,0,5,0,1,0.0,10:40,0,16,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8479580,D. Gambrell,OTT,C,AWAY,0,1,1,1,0,1,0,0,0.6,10:57,2,16,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8479376,V. Mete,OTT,D,AWAY,0,0,0,-1,0,0,0,0,0.0,11:58,1,20,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8476919,C. Tierney,OTT,C,AWAY,0,0,0,-1,0,2,0,0,0.363636,11:59,0,17,1,0,,,,,,,
2021-2022,2021020473,2021-12-19,8474589,T. Ennis,OTT,R,AWAY,0,0,0,0,0,3,0,1,0.0,12:13,0,16,0,2,,,,,,,
2021-2022,2021020473,2021-12-19,8475766,A. Watson,OTT,L,AWAY,0,0,0,1,2,5,0,1,0.0,13:36,0,19,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480029,A. Formenton,OTT,L,AWAY,1,1,2,1,0,1,0,2,0.0,14:40,0,21,2,0,,,,,,,
2021-2022,2021020473,2021-12-19,8477426,N. Paul,OTT,L,AWAY,0,0,0,-1,0,0,0,3,0.333333,15:35,1,20,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8477015,C. Brown,OTT,R,AWAY,0,1,1,1,0,1,0,0,0.5,16:03,0,22,1,0,,,,,,,
2021-2022,2021020473,2021-12-19,8482116,T. Stützle,OTT,C,AWAY,1,0,1,-1,0,1,0,3,0.125,16:13,2,20,1,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480801,B. Tkachuk,OTT,L,AWAY,0,0,0,-1,0,6,0,2,0.333333,18:23,3,24,1,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480064,J. Norris,OTT,C,AWAY,0,0,0,-1,0,2,0,2,0.647059,18:48,0,24,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480879,J. Bernard-Docker,OTT,D,AWAY,0,0,0,-1,2,0,0,3,0.0,19:06,0,24,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480208,D. Batherson,OTT,R,AWAY,0,0,0,-3,2,1,0,4,0.0,19:43,0,24,1,1,,,,,,,
2021-2022,2021020473,2021-12-19,8474207,N. Holden,OTT,D,AWAY,0,0,0,2,0,2,0,0,0.0,20:19,2,30,0,2,,,,,,,
2021-2022,2021020473,2021-12-19,8482245,A. Zub,OTT,D,AWAY,1,0,1,1,0,3,0,4,0.0,27:05,4,32,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8478469,T. Chabot,OTT,D,AWAY,0,0,0,-3,0,1,0,4,0.0,35:39,1,34,0,2,,,,,,,
2021-2022,2021020473,2021-12-19,8476341,A. Forsberg,OTT,G,AWAY,0,0,0,0,0,0,0,0,0.0,61:35,0,0,0,0,4.0,0.0,0.0,34.0,38.0,4.0,0.894737
2021-2022,2021020473,2021-12-19,8478433,F. Sandstrom,PHI,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020473,2021-12-19,8482654,J. Cates,PHI,C,HOME,0,0,0,-1,0,0,0,1,1.0,05:53,0,10,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8479772,Z. MacEwen,PHI,R,HOME,0,0,0,-1,5,4,0,2,1.0,06:04,0,10,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8477887,P. Brown,PHI,C,HOME,0,0,0,-1,0,4,0,1,0.7,11:40,2,18,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8475246,K. Connauton,PHI,D,HOME,0,0,0,1,0,3,0,0,0.0,12:05,0,19,1,1,,,,,,,
2021-2022,2021020473,2021-12-19,8471735,K. Yandle,PHI,D,HOME,0,0,0,0,0,2,0,2,0.0,13:49,0,19,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8474037,J. van Riemsdyk,PHI,L,HOME,0,0,0,-2,0,0,0,0,0.0,13:55,0,21,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8476872,S. Laughton,PHI,C,HOME,0,0,0,0,0,2,0,1,0.25,15:22,1,24,0,3,,,,,,,
2021-2022,2021020473,2021-12-19,8475763,K. Hayes,PHI,R,HOME,0,0,0,-1,0,2,0,3,0.285714,15:48,0,21,1,1,,,,,,,
2021-2022,2021020473,2021-12-19,8478067,O. Lindblom,PHI,L,HOME,1,1,2,2,0,0,0,4,0.0,17:21,0,23,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8473512,C. Giroux,PHI,R,HOME,1,0,1,0,0,2,0,4,0.714286,18:07,0,26,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8480797,J. Farabee,PHI,L,HOME,1,0,1,1,0,0,0,2,0.0,19:13,0,22,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8478439,T. Konecny,PHI,R,HOME,0,2,2,1,0,2,0,4,0.0,19:42,0,25,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8476461,S. Couturier,PHI,C,HOME,0,1,1,1,0,0,0,2,0.444444,19:44,1,25,1,1,,,,,,,
2021-2022,2021020473,2021-12-19,8474027,J. Braun,PHI,D,HOME,0,0,0,1,2,1,0,0,0.0,20:29,2,30,0,1,,,,,,,
2021-2022,2021020473,2021-12-19,8474715,C. Atkinson,PHI,R,HOME,0,1,1,2,0,0,0,6,0.0,20:32,2,26,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8477499,R. Ristolainen,PHI,D,HOME,0,0,0,-1,2,1,0,4,0.0,21:48,4,28,0,0,,,,,,,
2021-2022,2021020473,2021-12-19,8477948,T. Sanheim,PHI,D,HOME,1,0,1,0,0,0,0,1,0.0,23:19,0,28,0,2,,,,,,,
2021-2022,2021020473,2021-12-19,8478500,I. Provorov,PHI,D,HOME,0,1,1,1,0,1,0,1,0.0,26:25,1,33,1,1,,,,,,,
2021-2022,2021020473,2021-12-19,8474889,M. Jones,PHI,G,HOME,0,0,0,0,0,0,0,0,0.0,61:04,0,0,0,0,2.0,0.0,0.0,28.0,31.0,3.0,0.903226
2021-2022,2021020480,2021-12-19,8475831,P. Grubauer,SEA,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020480,2021-12-19,8480384,A. True,SEA,C,HOME,0,0,0,-2,0,1,0,1,0.5,09:07,0,13,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8475820,J. Donskoi,SEA,R,HOME,0,0,0,-1,0,0,0,0,0.0,10:00,0,17,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8479987,M. Geekie,SEA,C,HOME,0,1,1,0,0,0,0,0,0.25,10:19,0,14,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477987,R. Donato,SEA,C,HOME,1,0,1,0,0,0,0,4,0.0,11:01,1,15,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8479293,B. Tanev,SEA,L,HOME,0,0,0,-1,0,0,0,1,0.0,12:17,2,21,1,0,,,,,,,
2021-2022,2021020480,2021-12-19,8475714,C. Jarnkrok,SEA,C,HOME,0,0,0,-1,0,0,0,1,0.5,13:01,0,21,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8478468,J. Lauzon,SEA,D,HOME,0,1,1,-1,7,4,0,1,0.0,13:32,1,22,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477955,J. McCann,SEA,L,HOME,1,0,1,1,2,1,0,3,0.461538,17:01,2,23,0,2,,,,,,,
2021-2022,2021020480,2021-12-19,8478891,M. Appleton,SEA,C,HOME,0,0,0,-1,0,0,0,1,0.0,17:04,1,20,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8475149,M. Johansson,SEA,L,HOME,0,0,0,-2,0,0,0,0,0.666667,17:13,1,22,0,1,,,,,,,
2021-2022,2021020480,2021-12-19,8477938,H. Fleury,SEA,D,HOME,0,1,1,0,0,2,0,0,0.0,18:01,1,21,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8477369,C. Soucy,SEA,D,HOME,1,0,1,1,2,0,0,2,0.0,18:42,1,29,0,1,,,,,,,
2021-2022,2021020480,2021-12-19,8474586,J. Eberle,SEA,R,HOME,0,2,2,1,0,0,0,1,0.0,19:49,0,23,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8475768,J. Schwartz,SEA,L,HOME,0,1,1,1,0,2,0,0,0.0,20:20,0,23,2,0,,,,,,,
2021-2022,2021020480,2021-12-19,8470966,M. Giordano,SEA,D,HOME,0,0,0,-2,0,3,0,0,0.0,21:28,1,26,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8478407,V. Dunn,SEA,D,HOME,0,0,0,0,0,2,0,1,0.0,21:56,2,28,0,2,,,,,,,
2021-2022,2021020480,2021-12-19,8477505,A. Wennberg,SEA,C,HOME,0,0,0,0,0,0,0,0,0.444444,22:20,1,27,0,0,,,,,,,
2021-2022,2021020480,2021-12-19,8476457,A. Larsson,SEA,D,HOME,0,0,0,1,0,1,0,1,0.0,23:04,4,31,2,0,,,,,,,
2021-2022,2021020480,2021-12-19,8476904,C. Driedger,SEA,G,HOME,0,0,0,0,0,0,0,0,0.0,58:26,0,0,0,0,3.0,1.0,0.0,36.0,40.0,4.0,0.9
2021-2022,2021020486,2021-12-19,8479292,C. Lindgren,STL,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020486,2021-12-19,8478057,D. Joshua,STL,C,AWAY,0,0,0,0,5,1,0,1,0.75,07:01,0,12,0,0,,,,,,,
